Term	Name	Pvalue	Genes	level	namespace
GO:0051899	membrane depolarization	0.0029900621362169	1	4	biological_process
GO:0071479	cellular response to ionizing radiation	0.0030156629872071	1	5	biological_process
GO:0016064	immunoglobulin mediated immune response	0.0031404929715345	1	6	biological_process
GO:0002377	immunoglobulin production	0.01566469919895075	2	3	biological_process
GO:0042742	defense response to bacterium	0.008199555110604275	4	4	biological_process
GO:0009595	detection of biotic stimulus	0.0032475489653505	1	3	biological_process
GO:1900017	positive regulation of cytokine production involved in inflammatory response	0.0088952489456908	3	6	biological_process
GO:0030277	maintenance of gastrointestinal epithelium	0.0032475489653505	1	4	biological_process
GO:0032757	positive regulation of interleukin-8 production	0.00750722794403675	4	6	biological_process
GO:0030036	actin cytoskeleton organization	0.0108473435552871	2	3	biological_process
GO:1900745	positive regulation of p38MAPK cascade	0.0103859258344653	2	8	biological_process
GO:0002526	acute inflammatory response	0.0033431649390746	1	5	biological_process
GO:0070498	interleukin-1-mediated signaling pathway	0.0042058644297383995	2	5	biological_process
GO:0045429	positive regulation of nitric oxide biosynthetic process	0.009592104207300167	3	7	biological_process
GO:0032729	positive regulation of interferon-gamma production	0.0033431649390746	1	6	biological_process
GO:0050727	regulation of inflammatory response	0.014660762476385144	7	5	biological_process
GO:0043065	positive regulation of apoptotic process	0.0041959638955828	2	7	biological_process
GO:0010941	regulation of cell death	0.010861804770937181	5	4	biological_process
GO:0007420	brain development	0.0036499253237794	1	4	biological_process
GO:0036297	interstrand cross-link repair	0.0039615543749754	1	6	biological_process
GO:0042594	response to starvation	0.018570240027256497	2	3	biological_process
GO:0007141	male meiosis I	0.0042869792759503	1	4	biological_process
GO:0070849	response to epidermal growth factor	0.0045443160748897	1	3	biological_process
GO:0019233	sensory perception of pain	0.007948277945185532	3	5	biological_process
GO:0050930	induction of positive chemotaxis	0.011369185894461651	2	7	biological_process
GO:0043627	response to estrogen	0.0057945593955286	1	4	biological_process
GO:0010569	regulation of double-strand break repair via homologous recombination	0.00601782937243	1	7	biological_process
GO:0035239	tube morphogenesis	0.0060378739518871	1	3	biological_process
GO:0032355	response to estradiol	0.0061124736053447	1	4	biological_process
GO:0071392	cellular response to estradiol stimulus	0.0061124736053447	1	5	biological_process
GO:0042177	negative regulation of protein catabolic process	0.0061124736053447	1	6	biological_process
GO:0032720	negative regulation of tumor necrosis factor production	0.0061124736053447	1	7	biological_process
GO:0001701	in utero embryonic development	0.012068318881670134	3	6	biological_process
GO:0030335	positive regulation of cell migration	0.01378024616363408	5	6	biological_process
GO:0018108	peptidyl-tyrosine phosphorylation	0.0096143603073139	2	7	biological_process
GO:0007584	response to nutrient	0.0063356607614785	1	3	biological_process
GO:0038128	ERBB2 signaling pathway	0.0065212998194858	1	7	biological_process
GO:0030593	neutrophil chemotaxis	0.00991476645024055	4	5	biological_process
GO:0032364	oxygen homeostasis	0.0071392892212236	1	6	biological_process
GO:0048659	smooth muscle cell proliferation	0.015856860652194098	2	4	biological_process
GO:0043967	histone H4 acetylation	0.0089193737830961	1	8	biological_process
GO:0045595	regulation of cell differentiation	0.01520506782584935	2	4	biological_process
GO:0043303	mast cell degranulation	0.0094409340208619	1	4	biological_process
GO:0002830	positive regulation of type 2 immune response	0.0096689636584812	1	6	biological_process
GO:0032740	positive regulation of interleukin-17 production	0.0096689636584812	1	6	biological_process
GO:0071103	DNA conformation change	0.009729269052765	1	6	biological_process
GO:0071346	cellular response to interferon-gamma	0.0106222543442171	1	6	biological_process
GO:0090307	mitotic spindle assembly	0.0111277192847646	1	5	biological_process
GO:0031334	positive regulation of protein-containing complex assembly	0.014287278137560635	3	6	biological_process
GO:1903078	positive regulation of protein localization to plasma membrane	0.0116639134695852	1	7	biological_process
GO:0016197	endosomal transport	0.0117657288239011	1	3	biological_process
GO:0042493	response to drug	0.024189117206300834	3	3	biological_process
GO:0007611	learning or memory	0.0126637963098097	1	2	biological_process
GO:0060674	placenta blood vessel development	0.0126637963098097	1	3	biological_process
GO:0010800	positive regulation of peptidyl-threonine phosphorylation	0.0126637963098097	1	9	biological_process
GO:0007281	germ cell development	0.02159920196033515	2	3	biological_process
GO:0002548	monocyte chemotaxis	0.0133060938432764	1	4	biological_process
GO:0030097	hemopoiesis	0.030724758714809952	2	5	biological_process
GO:0019827	stem cell population maintenance	0.0136498501126759	1	2	biological_process
GO:0019221	cytokine-mediated signaling pathway	0.018969174809584866	3	4	biological_process
GO:0007569	cell aging	0.0137524520371454	1	3	biological_process
GO:0043154	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	0.015598960471548351	2	8	biological_process
GO:0034394	protein localization to cell surface	0.0137692342132407	1	5	biological_process
GO:0001937	negative regulation of endothelial cell proliferation	0.0137692342132407	1	7	biological_process
GO:0002360	T cell lineage commitment	0.0144376056733565	1	4	biological_process
GO:0050852	T cell receptor signaling pathway	0.01691103449759245	2	6	biological_process
GO:0097190	apoptotic signaling pathway	0.025752887813960325	4	3	biological_process
GO:0002253	activation of immune response	0.0170624003426578	1	2	biological_process
GO:0040008	regulation of growth	0.0170624498021375	1	3	biological_process
GO:0008637	apoptotic mitochondrial changes	0.0172605617395607	1	6	biological_process
GO:0010884	positive regulation of lipid storage	0.017420116644852	1	5	biological_process
GO:0001659	temperature homeostasis	0.017428686729856	1	3	biological_process
GO:0060754	positive regulation of mast cell chemotaxis	0.017428686729856	1	7	biological_process
GO:0097533	cellular stress response to acid chemical	0.017428686729856	1	4	biological_process
GO:0038091	positive regulation of cell proliferation by VEGF-activated platelet derived growth factor receptor signaling pathway	0.017428686729856	1	6	biological_process
GO:0043129	surfactant homeostasis	0.017428686729856	1	6	biological_process
GO:0036303	lymph vessel morphogenesis	0.017428686729856	1	3	biological_process
GO:0060749	mammary gland alveolus development	0.017428686729856	1	3	biological_process
GO:0002052	positive regulation of neuroblast proliferation	0.017428686729856	1	7	biological_process
GO:1903572	positive regulation of protein kinase D signaling	0.017428686729856	1	7	biological_process
GO:1903589	positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis	0.017428686729856	1	8	biological_process
GO:1903141	negative regulation of establishment of endothelial barrier	0.017428686729856	1	8	biological_process
GO:1900086	positive regulation of peptidyl-tyrosine autophosphorylation	0.017428686729856	1	10	biological_process
GO:0061419	positive regulation of transcription from RNA polymerase II promoter in response to hypoxia	0.017428686729856	1	7	biological_process
GO:1905604	negative regulation of blood-brain barrier permeability	0.017428686729856	1	5	biological_process
GO:0010749	regulation of nitric oxide mediated signal transduction	0.017428686729856	1	6	biological_process
GO:0031954	positive regulation of protein autophosphorylation	0.017428686729856	1	9	biological_process
GO:1901165	positive regulation of trophoblast cell migration	0.017428686729856	1	5	biological_process
GO:0043331	response to dsRNA	0.0180465103418249	1	4	biological_process
GO:0051607	defense response to virus	0.0180465103418249	1	4	biological_process
GO:0007595	lactation	0.0263358317508888	2	5	biological_process
GO:0071514	genetic imprinting	0.019965059276516	1	4	biological_process
GO:0042100	B cell proliferation	0.031567486136234946	2	5	biological_process
GO:0043122	regulation of I-kappaB kinase/NF-kappaB signaling	0.0229811725124805	1	6	biological_process
GO:0010573	vascular endothelial growth factor production	0.0244518676192605	1	3	biological_process
GO:0002224	toll-like receptor signaling pathway	0.0248168756246348	1	4	biological_process
GO:0030155	regulation of cell adhesion	0.0357027178661148	2	4	biological_process
GO:0051052	regulation of DNA metabolic process	0.0299345338999352	1	5	biological_process
GO:0030099	myeloid cell differentiation	0.0374417602034555	1	4	biological_process
GO:0002456	T cell mediated immunity	0.0431980582811799	1	5	biological_process
GO:0030098	lymphocyte differentiation	0.0455519723298028	1	4	biological_process
